"","ï..UDI","Product.ID","Type","Air.temperature","Process.temperature","Rotational.speed","Torque","Tool.wear","Machine.failure"
"1971",1971,"M16830","M",297.9,307.6,1202,67,129,0
"653",653,"L47832","L",297.7,309.2,1391,44.5,159,0
"7993",7993,"M22852","M",301.1,312.3,1852,25.9,131,0
"39",39,"H29452","H",298.9,309.2,1379,50.7,106,0
"4636",4636,"M19495","M",303,311.2,1614,35.7,207,0
"1502",1502,"M16361","M",298,308.7,1436,48.2,201,0
"4434",4434,"H33847","H",302.4,310.2,1435,44.9,127,0
"4747",4747,"L51926","L",303.2,311.2,1427,45.6,25,0
"4927",4927,"L52106","L",303.4,312.3,1502,36,69,0
"968",968,"M15827","M",295.9,306.6,1532,38.6,104,0
"5961",5961,"L53140","L",300.5,310.7,1606,33.5,121,0
"9991",9991,"L57170","L",298.8,308.5,1527,36.2,3,0
"819",819,"L47998","L",296.8,307.6,1304,48.7,142,0
"2875",2875,"L50054","L",300.6,309.5,1471,49.6,29,0
"709",709,"M15568","M",297.6,308.8,1416,45.9,101,0
"2032",2032,"L49211","L",298.8,308.6,1331,62.8,81,0
"4464",4464,"L51643","L",302.8,310.6,2016,19.9,199,0
"9622",9622,"M24481","M",299,310,2049,19.5,111,0
"7263",7263,"M22122","M",300.4,310.6,1545,35.6,16,0
"7691",7691,"M22550","M",300.5,311.6,1577,36.5,4,0
"7814",7814,"L54993","L",300,311.5,1455,41.7,130,0
"5850",5850,"M20709","M",301.4,311.2,1434,47.6,52,0
"758",758,"L47937","L",296.9,308.1,1555,33.7,229,0
"2480",2480,"L49659","L",299,308.5,1604,34.7,159,0
"9971",9971,"H39384","H",298.4,308.1,1891,24.7,158,0
"6665",6665,"L53844","L",301.3,310.4,1538,38.4,195,0
"668",668,"L47847","L",297.5,308.9,1459,48.5,193,0
"4500",4500,"H33913","H",302.6,310.3,1721,27.4,79,0
"2055",2055,"M16914","M",299.6,309.4,1605,29.8,142,0
"1845",1845,"M16704","M",297.6,307.1,1471,44.9,14,0
"9316",9316,"L56495","L",298.5,309.5,1569,41,153,0
"8218",8218,"L55397","L",299.1,310.6,1577,37.1,44,0
"524",524,"L47703","L",297.4,309.4,1401,45.9,49,0
"6990",6990,"M21849","M",300.7,311.1,1608,35.3,167,0
"9524",9524,"L56703","L",299,310.2,1494,40.6,67,0
"7447",7447,"L54626","L",300.2,311.8,1379,51,46,0
"8762",8762,"L55941","L",297.5,308.8,1417,49.8,177,0
"5536",5536,"L52715","L",302.3,311.7,1465,43.5,117,0
"8500",8500,"L55679","L",298.4,309.6,1655,30.2,146,0
"9181",9181,"L56360","L",297.9,309.1,1507,36.9,13,0
"6000",6000,"M20859","M",300.4,310.2,1671,30.5,234,1
"7734",7734,"L54913","L",300.6,312,1481,40.9,132,0
"8973",8973,"M23832","M",296.8,307.4,1455,49.9,102,0
"2961",2961,"L50140","L",300.7,309.5,1467,44.3,55,0
"697",697,"M15556","M",297.6,309,1815,25.3,66,0
"755",755,"M15614","M",296.9,308.1,1483,44.3,219,0
"7816",7816,"M22675","M",299.9,311.3,1703,28.4,134,0
"7382",7382,"L54561","L",299.7,310.3,1495,43.1,101,0
"9649",9649,"L56828","L",299.1,310.1,1416,41.2,185,0
"7219",7219,"H36632","H",299.9,309.8,1400,48.7,119,0
"7989",7989,"L55168","L",301.1,312.3,1486,34.9,122,0
"9123",9123,"L56302","L",297.4,308.4,1580,41.2,66,0
"8003",8003,"M22862","M",300.9,312.1,1851,23,156,0
"7006",7006,"M21865","M",300.6,310.7,1339,52.9,0,0
"5053",5053,"L52232","L",303.9,313,1433,48.4,178,0
"4488",4488,"L51667","L",302.5,310.5,1436,36.5,43,0
"9284",9284,"M24143","M",298.3,309,1802,27.5,71,0
"1344",1344,"L48523","L",298.5,310.2,1676,32.7,18,0
"1052",1052,"L48231","L",296.6,307.7,1556,37.7,110,0
"7107",7107,"L54286","L",300.8,310.5,1482,39,47,0
"2031",2031,"L49210","L",298.9,308.6,1400,49.5,79,0
"3915",3915,"L51094","L",302.5,311.5,1493,35.1,131,0
"8663",8663,"L55842","L",297.5,308.6,1514,36.9,134,0
"3591",3591,"L50770","L",301.8,310.6,1403,46.8,151,0
"592",592,"H30005","H",297.5,309.3,1525,41.7,235,0
"9399",9399,"H38812","H",297.7,308.2,1526,40.1,165,0
"2497",2497,"M17356","M",299.2,308.9,1573,37.4,212,0
"6218",6218,"M21077","M",301,310.7,1455,46.1,103,0
"3345",3345,"L50524","L",301.4,310.7,1706,27.9,170,0
"8020",8020,"L55199","L",301,312.1,1675,30.7,200,0
"4219",4219,"M19078","M",302,310.6,1479,40.5,24,0
"7444",7444,"H36857","H",300.1,311.6,1589,37.9,37,0
"4071",4071,"L51250","L",302,310.7,1348,58.1,83,0
"4932",4932,"M19791","M",303.3,312.1,1693,30,80,0
"8301",8301,"L55480","L",298.7,310.1,1558,37.6,44,0
"6586",6586,"M21445","M",301.5,310.5,1600,32.8,205,0
"619",619,"H30032","H",298.2,310,1433,44.2,68,0
"8989",8989,"L56168","L",297.2,307.9,1825,24.6,142,0
"2022",2022,"L49201","L",298.7,308.5,1480,42.2,58,0
"6625",6625,"L53804","L",301.7,310.7,1532,39.8,92,0
"5390",5390,"L52569","L",302.8,312.3,1366,49.1,221,0
"3007",3007,"L50186","L",300.4,309.7,1488,35.7,177,0
"6685",6685,"L53864","L",301.6,310.9,1538,40.4,13,0
"1209",1209,"L48388","L",297,308.1,1489,44.1,96,0
"4886",4886,"H34299","H",303.8,312.5,1748,25.1,175,0
"9593",9593,"L56772","L",299.2,310.4,1379,46.8,39,0
"8477",8477,"L55656","L",298.5,309.6,1585,32.2,89,0
"1282",1282,"H30695","H",298.3,309.5,1427,54.3,89,0
"9498",9498,"H38911","H",299.1,309.9,1443,40.3,0,0
"8705",8705,"L55884","L",297.1,308.5,1425,40,35,0
"6751",6751,"M21610","M",301.7,311,1505,44,187,0
"2330",2330,"L49509","L",299.3,308.7,1484,40.5,213,0
"3874",3874,"L51053","L",302.6,311.8,1638,35.1,17,0
"3192",3192,"M18051","M",300.1,309.2,1732,33.7,218,0
"2573",2573,"M17432","M",299.4,309.1,1352,44.7,172,0
"9937",9937,"H39350","H",298.3,308.2,1534,33.2,75,0
"5085",5085,"L52264","L",304.1,313.1,1969,20.8,59,0
"1819",1819,"M16678","M",298.1,307.7,1435,40.9,147,0
"2535",2535,"L49714","L",298.9,308.7,1729,26.6,73,0
"5900",5900,"H35313","H",300.9,310.6,1686,27.7,176,0
"5576",5576,"H34989","H",302.4,312,1477,39.7,18,0
"1176",1176,"M16035","M",297.2,308.3,1578,37.8,3,0
"5327",5327,"M20186","M",303.5,312.7,1420,49.1,42,0
"444",444,"H29857","H",297.4,308.5,1469,45.1,63,0
"1698",1698,"M16557","M",297.9,307.6,1519,44,37,0
"1310",1310,"L48489","L",298.9,310.2,1654,31.1,158,0
"6052",6052,"L53231","L",300.9,311,1382,51.2,136,0
"1206",1206,"L48385","L",296.8,308,1371,54.5,86,0
"127",127,"L47306","L",299,308.6,1329,60.5,120,0
"8213",8213,"H37626","H",299.2,310.5,1329,48.9,30,0
"7577",7577,"M22436","M",300.3,311.1,1477,44.2,166,0
"8393",8393,"M23252","M",298.5,309.6,1502,39.4,84,0
"2402",2402,"M17261","M",299.2,308.6,1367,47.6,168,0
"5362",5362,"L52541","L",303.3,312.7,1643,30.7,142,0
"9449",9449,"L56628","L",298.2,309,1780,29.3,91,0
"698",698,"M15557","M",297.6,308.8,1453,39.7,69,0
"8174",8174,"H37587","H",299.9,311.4,1497,37,162,0
"791",791,"L47970","L",296.8,307.9,1420,45.4,70,0
"6182",6182,"L53361","L",301,310.8,1975,19.7,17,0
"3899",3899,"M18758","M",302.1,311.1,1423,36.8,80,0
"8030",8030,"M22889","M",300.6,311.9,1629,35.3,0,0
"8803",8803,"L55982","L",297.4,308.6,1524,43.1,73,0
"6291",6291,"L53470","L",301,310.5,1932,21.7,79,0
"798",798,"L47977","L",296.8,307.7,1565,40.1,89,0
"7736",7736,"L54915","L",300.6,312,1406,55.1,136,0
"5151",5151,"L52330","L",304.3,313.5,1590,29.8,17,0
"5360",5360,"M20219","M",303.3,312.6,1397,47.1,137,0
"509",509,"L47688","L",297.7,309.3,1893,24.6,15,0
"7041",7041,"L54220","L",300.7,310.6,1720,30.3,96,0
"2488",2488,"H31901","H",298.9,308.6,1623,31,180,0
"7527",7527,"L54706","L",300.1,311.4,1660,31.4,38,0
"5482",5482,"L52661","L",302.6,312,1781,28.5,196,0
"5238",5238,"L52417","L",303.8,313,1499,42.3,38,0
"2754",2754,"L49933","L",299.7,309.1,1715,27.8,192,0
"3033",3033,"M17892","M",300.6,309.8,1447,42.9,12,0
"744",744,"L47923","L",296.8,308.2,1361,53.8,193,0
"8028",8028,"L55207","L",300.6,311.9,1425,44.9,224,0
"3424",3424,"L50603","L",301.4,310.4,1496,35.2,153,0
"2668",2668,"M17527","M",299.8,309.3,1663,35.2,208,0
"7335",7335,"L54514","L",299.8,310.4,1694,30.3,204,0
"9480",9480,"H38893","H",298.9,309.6,1600,33.5,175,0
"902",902,"H30315","H",295.6,306.1,1256,62.3,142,0
"4372",4372,"L51551","L",302,309.8,1480,40,199,0
"2990",2990,"L50169","L",300.6,309.8,1502,42.4,133,0
"1382",1382,"M16241","M",298.8,310.2,1583,35.7,116,0
"1098",1098,"H30511","H",296.9,307.5,1397,48.3,22,0
"5438",5438,"M20297","M",302.9,312.6,1394,46.4,82,0
"210",210,"L47389","L",298.4,308.6,1477,44,124,0
"8440",8440,"L55619","L",298.6,309.8,1637,34.6,207,0
"8085",8085,"L55264","L",300.2,311.4,1483,44.4,141,0
"5638",5638,"M20497","M",302.5,312,1487,46.1,175,0
"7875",7875,"L55054","L",300.7,312.3,1548,37.9,58,0
"1565",1565,"M16424","M",298,308.2,2090,19,143,0
"3904",3904,"H33317","H",302.2,311.1,1476,39.6,96,0
"7591",7591,"M22450","M",300.4,311,1433,46.1,199,0
"8139",8139,"L55318","L",299.5,310.8,1356,54.9,72,0
"3716",3716,"M18575","M",302.4,311.4,1475,45.2,46,0
"7774",7774,"L54953","L",300.3,311.4,1759,24.8,34,0
"1506",1506,"L48685","L",298,308.7,1626,36.7,210,0
"4141",4141,"L51320","L",301.7,310.2,1331,61.2,47,1
"5859",5859,"L53038","L",301.3,311,1348,44.5,78,0
"3645",3645,"L50824","L",302.2,311.5,1548,32.4,81,0
"2114",2114,"L49293","L",299.5,309.1,1863,22.5,79,0
"6294",6294,"H35707","H",301,310.4,1512,44.9,86,0
"4254",4254,"M19113","M",302.6,311,1329,48.6,111,1
"3592",3592,"M18451","M",301.7,310.5,1458,41.4,153,0
"5107",5107,"L52286","L",304,313.3,1519,36.7,117,0
"1115",1115,"H30528","H",296.4,307.3,1540,37.4,75,0
"3017",3017,"L50196","L",300.5,309.8,1441,48.8,200,0
"4519",4519,"L51698","L",302.4,310.3,1480,45.8,123,0
"2832",2832,"M17691","M",300.3,309.2,1490,47.9,163,0
"4694",4694,"M19553","M",303.4,311.5,1817,24.7,125,0
"4252",4252,"H33665","H",302.5,310.9,1356,55.5,101,1
"9238",9238,"M24097","M",298.1,308.8,1811,25.4,147,0
"5605",5605,"L52784","L",302.9,312.2,1513,37.8,92,0
"9855",9855,"H39268","H",298.6,309.4,1362,45.3,56,0
"58",58,"L47237","L",298.8,309.1,1513,40.3,160,0
"8125",8125,"L55304","L",300.2,311.4,1568,41,32,0
"1435",1435,"M16294","M",298.8,309.8,1377,49.6,27,0
"9808",9808,"L56987","L",298.2,309,1413,55,145,0
"5580",5580,"L52759","L",302.6,312.2,1695,27.1,32,0
"4928",4928,"M19787","M",303.5,312.3,1543,33.3,71,0
"4132",4132,"L51311","L",301.9,310.3,1485,46.3,24,0
"9982",9982,"L57161","L",298.7,308.5,1353,47,190,0
"760",760,"M15619","M",296.7,307.8,1537,36.3,233,0
"501",501,"M15360","M",297.5,309.2,1804,27.4,215,0
"926",926,"H30339","H",295.6,306.1,1623,30.9,210,0
"8374",8374,"M23233","M",298.7,309.7,1362,50.5,34,0
"385",385,"L47564","L",297.5,308.5,1712,26.8,136,0
"6864",6864,"L54043","L",301.1,311.3,1630,29.5,51,0
"3589",3589,"M18448","M",301.7,310.6,1505,44.5,146,0
"7305",7305,"L54484","L",300.1,310.5,1394,44.3,121,0
"717",717,"H30130","H",297.4,308.6,1420,45.8,120,0
"4623",4623,"M19482","M",303,311.1,1526,37.3,176,0
"6021",6021,"L53200","L",300.7,310.8,1619,34.9,57,0
"7474",7474,"M22333","M",300.3,311.6,1304,62.8,118,0
"9716",9716,"L56895","L",299.1,310.1,1373,55.6,108,0
"251",251,"L47430","L",298,308.3,1662,32.7,0,0
"5896",5896,"M20755","M",301.2,310.9,1460,46.7,166,0
"4635",4635,"L51814","L",303,311.2,1755,30.4,205,0
"2892",2892,"L50071","L",300.6,309.6,1682,30.7,78,0
"3044",3044,"L50223","L",300.3,309.5,1551,37.9,42,0
"2154",2154,"H31567","H",299.3,308.8,1397,45.4,191,0
"9935",9935,"L57114","L",298.3,308.2,1472,44.3,71,0
"6673",6673,"L53852","L",301.6,310.7,1424,50.5,214,0
"5006",5006,"M19865","M",303.7,312.9,1444,52.7,46,0
"2187",2187,"L49366","L",299.7,309.4,1445,42.9,55,0
"6469",6469,"L53648","L",300.5,309.8,1507,42.5,117,0
"7769",7769,"M22628","M",300.2,311.4,1960,20.9,20,0
"8362",8362,"L55541","L",298.6,309.5,1450,44.3,7,0
"2486",2486,"L49665","L",298.8,308.6,1593,35.5,175,0
"1837",1837,"L49016","L",297.7,307.2,1518,35.8,195,0
"8389",8389,"L55568","L",298.9,309.9,1365,46.5,75,0
"2670",2670,"H32083","H",299.7,309.3,1494,37.8,214,0
"2173",2173,"L49352","L",299.5,309.2,1816,23,15,0
"8839",8839,"L56018","L",297.5,309,1320,54.7,179,0
"9858",9858,"M24717","M",298.6,309.5,1366,55,65,0
"2065",2065,"L49244","L",299.6,309.5,1453,41.4,168,0
"6936",6936,"L54115","L",300.7,311.2,1878,24.3,24,0
"9020",9020,"L56199","L",297.2,308.1,1662,31.3,0,0
"7631",7631,"L54810","L",300.5,311.6,1534,37.7,90,0
"1549",1549,"M16408","M",298.3,308.8,1349,52.1,104,0
"6509",6509,"H35922","H",301,310.1,1756,30.7,2,0
"6771",6771,"M21630","M",301.3,310.8,1509,40.1,25,0
"9276",9276,"L56455","L",298.2,308.7,1605,29.4,47,0
"2592",2592,"L49771","L",298.9,308.6,1522,46.4,2,0
"2827",2827,"M17686","M",300.3,309.4,1612,33.1,150,0
"6133",6133,"L53312","L",301.1,311.1,1429,42.5,123,0
"840",840,"M15699","M",296.5,307.4,1565,43.5,194,0
"9546",9546,"L56725","L",299.6,311,1430,38.3,124,0
"8740",8740,"H38153","H",297.4,308.7,1429,37.6,118,0
"3031",3031,"M17890","M",300.4,309.6,1563,34,6,0
"7421",7421,"L54600","L",300.1,311.3,1547,40,201,0
"9286",9286,"M24145","M",298.2,309,1410,47.6,76,0
"8745",8745,"M23604","M",297.4,308.7,1798,23,135,0
"1186",1186,"L48365","L",297.3,308.4,1491,46.5,29,0
"7767",7767,"L54946","L",300.3,311.4,1318,52.7,13,0
"5485",5485,"M20344","M",302.5,312,1826,25.3,203,0
"7524",7524,"M22383","M",300.1,311.5,1343,46.2,28,0
"7379",7379,"L54558","L",299.5,310,1388,52.4,94,0
"2128",2128,"H31541","H",299.3,309,1425,40.6,123,0
"6482",6482,"L53661","L",300.7,309.8,1406,48.4,151,0
"5793",5793,"M20652","M",301.8,311.3,1624,31.6,145,0
"7941",7941,"M22800","M",300.7,311.7,1532,40,0,0
"4430",4430,"M19289","M",302.3,310.1,1731,33.4,112,0
"4275",4275,"L51454","L",302.4,310.6,1445,40.3,162,0
"9872",9872,"M24731","M",298.9,309.8,1947,21.7,105,0
"1029",1029,"L48208","L",296.3,307.4,1472,39.9,51,0
"4665",4665,"M19524","M",303.3,311.3,1566,46.1,41,0
"6242",6242,"L53421","L",301.1,310.5,1324,52.4,171,0
"6874",6874,"L54053","L",301,311.4,1478,39.5,75,0
"3689",3689,"L50868","L",302,311.2,1420,45.8,192,0
"8082",8082,"L55261","L",300.2,311.6,1356,53.5,132,0
"3889",3889,"L51068","L",302.3,311.2,1903,22.9,55,0
"1571",1571,"L48750","L",298.2,308.4,1452,43.5,158,0
"8205",8205,"L55384","L",299.4,310.9,1751,27.8,10,0
"2656",2656,"M17515","M",299.8,309.4,1751,27,173,0
"8177",8177,"L55356","L",299.8,311.2,1564,40,172,0
"4934",4934,"H34347","H",303.4,312.2,1554,36.8,85,0
"452",452,"H29865","H",297.5,308.6,1440,46.1,84,0
"3829",3829,"M18688","M",302.3,310.8,1762,27.8,127,0
"8656",8656,"L55835","L",297.3,308.3,1268,60.6,119,0
"3974",3974,"L51153","L",302.3,311.4,1535,41.8,77,0
"736",736,"L47915","L",296.9,308.4,1557,32.4,173,0
"5456",5456,"M20315","M",303.1,312.6,1895,23.5,129,0
"3586",3586,"L50765","L",301.9,310.7,1947,25,137,0
"5805",5805,"L52984","L",301.5,310.9,1365,46.5,172,0
"8323",8323,"L55502","L",298.7,309.6,1364,44.9,106,0
"9887",9887,"L57066","L",298.8,309.6,1903,22.3,145,0
"6834",6834,"L54013","L",301.1,311.1,1387,53.1,188,0
"1471",1471,"L48650","L",298.5,309.7,1437,42.6,120,0
"1824",1824,"L49003","L",298.1,307.7,1414,48.7,159,0
"2557",2557,"M17416","M",299.3,309.1,1449,47.9,131,0
"9529",9529,"M24388","M",299.1,310.3,1233,59,81,0
"7845",7845,"L55024","L",300.1,311.7,1503,42.6,208,0
"8729",8729,"M23588","M",297.2,308.7,1398,38.1,88,0
"8274",8274,"M23133","M",299,310.6,1787,22.2,192,0
"7670",7670,"L54849","L",300.7,311.8,1336,58.4,189,1
"2625",2625,"H32038","H",299.7,309.5,1375,46.8,86,0
"3846",3846,"L51025","L",302.3,311,1591,32.7,171,0
"9809",9809,"M24668","M",298.2,309,1441,44.2,147,0
"108",108,"M14967","M",298.8,308.8,1497,46.8,72,0
"8111",8111,"H37524","H",300.3,311.8,2141,18.5,204,0
"2057",2057,"L49236","L",299.5,309.3,1333,54.1,147,0
"4737",4737,"L51916","L",303.2,311.5,1513,37.9,0,0
"5825",5825,"L53004","L",301.2,311,1596,37.2,219,0
"824",824,"M15683","M",296.6,307.5,1482,39.9,153,0
"1222",1222,"M16081","M",297,308.3,1399,46.4,132,0
"5689",5689,"M20548","M",302.3,311.7,1423,44.6,93,0
"3010",3010,"M17869","M",300.4,309.7,1466,39.8,184,0
"3740",3740,"M18599","M",302.2,311.2,1663,29.6,115,0
"8890",8890,"M23749","M",297.7,308.8,2089,19.1,111,0
"8569",8569,"L55748","L",297.9,308.6,1691,29.6,116,0
"2624",2624,"M17483","M",299.6,309.4,1283,62.1,83,0
"3650",3650,"L50829","L",302.2,311.5,1481,40.4,93,0
"1954",1954,"L49133","L",297.9,307.7,1593,34.9,83,0
"6613",6613,"L53792","L",301.6,310.6,1222,70,62,0
"2522",2522,"L49701","L",298.8,308.6,1584,34.4,42,0
"1082",1082,"L48261","L",297,307.8,1521,40.2,190,0
"1787",1787,"L48966","L",298.4,308.2,1618,33,61,0
"2734",2734,"L49913","L",299.7,309.2,1422,40.4,140,0
"2246",2246,"M17105","M",299.3,308.4,1438,42.3,0,0
"1321",1321,"M16180","M",299,310.3,1540,38.1,182,0
"6412",6412,"M21271","M",300.4,310,1560,42.3,186,0
"5569",5569,"L52748","L",302.5,312.1,1534,38.6,3,0
"2953",2953,"H32366","H",300.7,309.5,1667,30.5,29,0
"3959",3959,"L51138","L",302.2,311.3,1378,55.5,35,0
"7637",7637,"L54816","L",300.4,311.5,1704,29.7,103,0
"5914",5914,"H35327","H",300.7,310.2,1479,52.3,9,0
"5815",5815,"M20674","M",301.3,311,1402,47.5,197,0
"2151",2151,"H31564","H",299.3,308.8,1636,35.5,180,0
"796",796,"L47975","L",296.9,307.8,1605,37,84,0
"5320",5320,"M20179","M",303.5,312.7,1402,47,23,0
"9459",9459,"L56638","L",298.4,309.1,1417,40.6,121,0
"4872",4872,"L52051","L",303.7,312.4,1513,40.1,135,0
"6987",6987,"L54166","L",300.7,311.1,1688,30.7,161,0
"8371",8371,"L55550","L",298.8,309.8,1634,33.6,27,0
"6391",6391,"L53570","L",300.3,309.8,1450,55,135,0
"9918",9918,"M24777","M",298.5,308.8,1557,36,21,0
"361",361,"M15220","M",297.5,308.3,1521,38.2,74,0
"2329",2329,"L49508","L",299.3,308.7,1579,36.3,211,0
"2518",2518,"L49697","L",298.8,308.5,1395,44.4,33,0
"7590",7590,"L54769","L",300.4,311,1802,26,197,0
"512",512,"L47691","L",297.5,309.3,1479,39.4,22,0
"7523",7523,"L54702","L",300.1,311.5,1334,54,26,0
"8460",8460,"L55639","L",298.7,309.9,1651,29.5,42,0
"3090",3090,"H32503","H",300.1,309.3,1520,38.2,158,0
"2254",2254,"L49433","L",299.2,308.4,1386,54.1,26,0
"7375",7375,"L54554","L",299.5,310,1379,50.4,85,0
"8009",8009,"L55188","L",300.8,311.9,1414,41.1,171,0
"8765",8765,"L55944","L",297.4,308.8,1620,33.4,186,0
"8690",8690,"L55869","L",297.1,308.4,1543,39.6,205,0
"8372",8372,"L55551","L",298.7,309.7,1881,21.7,29,0
"9257",9257,"L56436","L",298.2,309.1,1569,35.2,199,0
"1605",1605,"L48784","L",297.8,307.8,1452,39.8,21,0
"8637",8637,"L55816","L",297.5,308.4,1723,27.3,67,0
"8622",8622,"M23481","M",297.6,308.5,1431,52.6,26,0
"9133",9133,"M23992","M",297.6,308.6,1585,42,90,0
"6495",6495,"L53674","L",300.6,309.7,1617,33.2,185,0
"7452",7452,"L54631","L",300.3,311.8,1508,43.1,57,0
"4517",4517,"L51696","L",302.5,310.3,1539,39,119,0
"3824",3824,"M18683","M",302.3,310.9,1581,36.1,109,0
"4059",4059,"M18918","M",302,310.9,1456,47.2,54,0
"6190",6190,"M21049","M",301,310.9,1910,21.9,37,0
"886",886,"L48065","L",295.7,306.2,1397,52,101,0
"1478",1478,"L48657","L",298.3,309.4,1570,35.6,138,0
"6326",6326,"L53505","L",300.7,310.1,1721,32.3,170,0
"5248",5248,"L52427","L",303.6,313.1,1405,38.3,58,0
"5357",5357,"H34770","H",303.3,312.6,1692,29,125,0
"4619",4619,"M19478","M",303,311.3,1335,53.6,164,1
"8629",8629,"L55808","L",297.5,308.4,1747,31,45,0
"7208",7208,"M22067","M",299.7,309.6,1540,34.4,91,0
"2083",2083,"H31496","H",299.4,309.2,1513,36.1,212,0
"6484",6484,"L53663","L",300.7,309.9,1412,45.3,155,0
"285",285,"L47464","L",298.2,308.3,2051,19.2,90,0
"8931",8931,"L56110","L",297.4,308.4,1571,39.4,0,0
"343",343,"L47522","L",297.4,308.2,1471,46.5,25,0
"2616",2616,"L49795","L",299.3,309,1516,38.7,64,0
"7133",7133,"L54312","L",300.5,309.9,1423,47.9,114,0
"4444",4444,"L51623","L",302.5,310.3,1405,57.4,152,0
"5680",5680,"M20539","M",302.2,311.7,1466,49,66,0
"8937",8937,"L56116","L",297.4,308.3,1465,42,13,0
"3355",3355,"L50534","L",301.6,310.9,1559,40.2,191,0
"8699",8699,"H38112","H",297.3,308.7,1438,46.2,16,0
"9487",9487,"M24346","M",298.9,309.6,1472,46,199,0
"7394",7394,"M22253","M",299.7,310.5,1594,35.4,134,0
"2634",2634,"L49813","L",300.1,309.8,1532,39.8,115,0
"352",352,"M15211","M",297.6,308.4,1611,31,48,0
"7903",7903,"M22762","M",300.7,312.3,1430,47.2,131,0
"7069",7069,"L54248","L",300.8,310.7,1461,42.8,173,0
"6298",6298,"M21157","M",301.1,310.5,1309,60.7,100,0
"7818",7818,"H37231","H",299.8,311.3,1785,25.4,139,0
"1069",1069,"L48248","L",296.8,307.8,1394,47.7,155,0
"3488",3488,"M18347","M",301.8,310.8,1508,38.8,96,0
"3224",3224,"H32637","H",300.6,309.5,1495,36.5,79,0
"6296",6296,"H35709","H",301.1,310.6,1782,24.9,93,0
"703",703,"M15562","M",297.7,308.9,1531,48.3,84,0
"5098",5098,"L52277","L",304.2,313.4,1457,49.4,96,0
"7772",7772,"L54951","L",300.3,311.6,1709,29.5,27,0
"9866",9866,"M24725","M",298.9,309.8,2450,13.9,89,0
"9773",9773,"L56952","L",298.5,309.5,1561,34.8,35,0
"8867",8867,"H38280","H",297.9,308.9,1416,39.6,45,0
"9439",9439,"M24298","M",298.1,308.7,1315,56.8,59,0
"4662",4662,"L51841","L",303.3,311.3,1350,48.1,32,1
"7206",7206,"L54385","L",299.8,309.7,1483,39.6,87,0
"6134",6134,"L53313","L",301.1,311.1,1470,40.9,125,0
"5449",5449,"L52628","L",303,312.7,1551,41.8,111,0
"4042",4042,"L51221","L",302,310.9,1539,34.2,13,0
"4015",4015,"L51194","L",302.1,311,1740,30.8,182,0
"2792",2792,"H32205","H",300.4,309.6,1416,43.3,66,0
"176",176,"L47355","L",298.2,308.1,1382,43.5,37,0
"3714",3714,"L50893","L",302.3,311.5,1565,35.6,41,0
"278",278,"H29691","H",298,308,1479,50.7,70,0
"5446",5446,"M20305","M",303,312.8,1648,32.1,104,0
"7439",7439,"L54618","L",299.9,311.3,1647,27.5,26,0
"1997",1997,"M16856","M",298.4,308,1416,38.2,198,1
"3214",3214,"L50393","L",300.4,309.2,1752,29,52,0
"4191",4191,"H33604","H",302.4,310.9,1444,40.7,174,0
"706",706,"L47885","L",297.7,309,1507,38.2,94,0
"4",4,"L47183","L",298.2,308.6,1433,39.5,7,0
"5226",5226,"M20085","M",304,313.2,1437,53.9,7,0
"3484",3484,"H32897","H",301.9,310.8,1455,42.7,85,0
"9244",9244,"L56423","L",298.3,308.8,1454,49,166,0
"7939",7939,"L55118","L",300.8,311.7,1681,31.3,221,0
"8552",8552,"M23411","M",298.2,309.1,1457,49,77,0
"8559",8559,"M23418","M",298.3,309,1505,41.3,93,0
"54",54,"L47233","L",298.7,309,1565,35.1,152,0
"3294",3294,"M18153","M",301.2,310.3,1357,54.5,49,0
"739",739,"L47918","L",296.8,308.3,1506,45.9,182,0
"6690",6690,"L53869","L",301.7,311,1546,43,23,0
"8881",8881,"L56060","L",298,309.2,1458,39.8,87,0
"7856",7856,"M22715","M",300.3,311.8,1592,32.1,11,0
"5149",5149,"L52328","L",304.4,313.6,1507,43.1,13,0
"3683",3683,"L50862","L",302.1,311.2,1550,34.8,177,0
"8217",8217,"L55396","L",299.2,310.6,1370,61.9,42,0
"1639",1639,"L48818","L",297.9,307.8,1397,45,104,0
"629",629,"M15488","M",298.4,310.1,1335,57.8,96,0
"2472",2472,"L49651","L",298.9,308.4,1301,51.1,138,0
"8148",8148,"L55327","L",299.5,310.8,1447,41,93,0
"5514",5514,"M20373","M",302.8,312.2,1452,50.3,60,0
"1840",1840,"L49019","L",297.7,307.1,1715,30.2,0,0
"6558",6558,"M21417","M",301.5,310.6,1638,31.9,137,0
"6458",6458,"L53637","L",300.7,310,1395,48,85,0
